mlb_id,name,team,single,double,triple,hr,sb,r,rbi,cs,k,bb,avg,wt_avg,woba,std_plus,pa
682619,Orelvis Martinez,TOR,35.26776,10.750152,0,9.082168,1.3664,28.06,29.524,0.3343627,65.636,19.52,0.2454565,0.0279502,0.3127099,-1.7328073,244
656541,Sam Hilliard,COL,29.82672,9.65256,1.74,8.1972,5.28,26.88,28.776,1.5635278,75.12,22.8,0.227516,0.0254826,0.3057118,-1.5260528,240
800050,Chase DeLauter,CLE,36.4167168,11.918213,0.791568,8.40085,2.0793,29.158,30.114,0.8203842,48.995,16.252,0.258262,0.0288057,0.3195434,-1.6362898,239
621028,Kevin Newman,LAA,45.481222,9.516024,1.19739,2.267154,7.409,25.573,19.12,1.2971952,38.479,15.057,0.2610566,0.0291174,0.2882829,-2.0858813,239
,David Hamilton,BOS,33.616786,11.83455,1.25664,4.838064,16.898,28.322,23.086,4.2031379,60.928,18.802,0.2351574,0.026119,0.2905846,-0.6688818,238
,Cole Young,SEA,38.67976,9.226308,0.94843,3.225376,8.092,27.132,20.944,0.952,44.744,20.23,0.2391508,0.0265625,0.2843007,-1.8971377,238
686676,Korey Lee,CHW,31.608927,10.564038,0.769776,6.06957,3.318,22.041,23.937,1.2211733,73.707,11.613,0.2174585,0.0240517,0.2637392,-2.3048503,237
,Colby Thomas,ATH,31.725,10.5515,0.705,8.695,2.35,24.675,26.555,1.07528,69.325,15.745,0.2356913,0.0258483,0.3005476,-1.9330855,235
608701,Rob Refsnyder,BOS,35.7211601,11.070995,0.738144,7.217408,1.864,29.125,27.494,0.9043609,59.415,22.601,0.260209,0.0282943,0.3290396,-1.8766672,233
,Caleb Durbin,MIL,34.930428,8.8963827,0.226476,6.39119,9.2035,25.397,20.97,2.6019318,33.785,20.504,0.2373902,0.025813,0.2976169,-1.5480733,233
,Dane Myers,MIA,33.654852,10.631544,0.250866,5.300064,6.006,23.562,20.097,1.3139118,65.373,15.015,0.2307444,0.024875,0.2788236,-2.1268912,231
,Angel Martinez,CLE,39.2088,11.092755,0.84456,3.876,3.825,30.345,25.5,1.2586083,48.96,23.46,0.2376355,0.0282795,0.2895747,-2.0052483,255
,Ben Rice,NYY,28.89216,9.83934,0,9.020592,1.1856,27.36,25.08,0.7432652,58.14,23.256,0.2332283,0.0248163,0.3158568,-2.0303492,228
679529,Spencer Torkelson,DET,28.659204,9.548528,0,9.773712,0.01135,23.835,26.332,0.2018324,59.928,20.203,0.232022,0.0245796,0.3120364,-2.1669864,227
,Pedro Pages,STL,34.351096,7.297088,0.224644,5.760288,0.226,22.6,23.504,0.4347218,58.534,16.046,0.2268741,0.0239284,0.2764323,-2.6801312,226
,Jacob Melton,HOU,35.44335,10.7568,0.8262,4.19985,11.0025,26.55,21.375,2.1070841,55.125,15.75,0.2448086,0.0257057,0.2904566,-1.5123495,225
,Christian Moore,LAA,34.960602,9.301776,1.11723,4.230756,3.345,25.645,23.192,0.8468465,57.757,13.826,0.2371727,0.0246825,0.2793537,-2.3682448,223
665828,Oswaldo Cabrera,NYY,31.0464,10.12704,0.65384,4.11026,3.08,25.52,22.22,1.0544761,43.34,15.4,0.2245237,0.0230518,0.2726966,-2.5000166,220
605170,Victor Caratini,HOU,36.244938,9.161208,0,6.1090707,1.2483,25.185,22.776,0.3718753,43.581,17.958,0.2562411,0.0261886,0.3111515,-2.3983579,219
650391,Eloy Jimenez,TB,38.835349,9.465834,0,8.75457,1.0755,28.919,31.07,0.3390924,48.039,17.925,0.2580832,0.0287858,0.3183559,-1.6916951,239
596103,Austin Slater,CHW,32.515525,7.91673,0.69832,3.600175,4.085,24.94,20.425,0.9621952,59.77,24.51,0.2348194,0.0235609,0.2973442,-2.4954559,215
,Santiago Espinal,CIN,31.9568886,7.197372,0.47229,2.256254,4.004,19.474,17.654,1.0659997,23.842,12.376,0.2469156,0.020972,0.280482,-2.9815994,182
,Matt Mervis,MIA,29.11788,9.22049,0,5.75512,1.935,21.93,24.08,0.4011318,65.575,13.975,0.2193433,0.0220081,0.2718197,-2.557684,215
,Ben Rortvedt,TB,28.582848,7.928928,0,3.42144,0.216,21.7512,19.8072,0.3300664,57.24,20.088,0.2038324,0.0205469,0.2589817,-3.166287,216
,Zach DeLoach,CHW,28.638225,8.10084,0,4.323165,3.135,18.601,20.9,0.9844702,63.745,20.482,0.217816,0.021245,0.2788713,-2.7936473,209
,Will Wagner,TOR,33.56496,9.600448,0.539136,4.394208,3.12,23.504,20.592,0.3996262,39.936,18.72,0.2541143,0.0246668,0.3089511,-2.5287829,208
669261,Jack Suwinski,PIT,12.93369,4.20147,0.18711,3.8682,2.31,11.55,10.71,0.6159575,31.08,10.5,0.2242378,0.010988,0.3047669,-3.8264857,105
693049,Oscar Colas,CHW,29.754725,9.733605,0.33292,3.63465,2.46,20.705,19.475,1.1417595,57.81,13.94,0.2274464,0.0217597,0.2726364,-2.8976354,205
686823,Will Brennan,CLE,35.588,9.57022,0.8487,3.31075,4.2435,21.402,21.607,1.2819788,31.775,11.275,0.2545757,0.0243552,0.288504,-2.5511155,205
,Drew Romo,COL,29.99888,8.46773,0.29725,4.0101075,0.205,22.345,19.475,0.7144777,35.465,23.575,0.2357667,0.0225557,0.3021156,-3.0348142,205
,Trenton Brooks,SD,29.18995,8.865225,0.32513,3.81177,3.075,22.14,19.475,0.5904409,46.945,21.32,0.2297042,0.0219757,0.291662,-2.7598185,205
,Kristian Campbell,BOS,30.917628,10.59474,1.07712,5.529216,7.9356,25.908,22.032,1.4523479,48.552,22.644,0.2653273,0.0252599,0.3382887,-1.7409352,204
596142,Gary Sanchez,BAL,22.898532,6.941916,0,8.92515,0.199,22.1487,23.9596,0.195725,57.511,18.308,0.2145396,0.0199242,0.2989121,-2.5148917,199
,Luke Keaschall,MIN,28.312416,8.29224,0.383328,5.749128,5.148,22.6512,20.4336,1.1512775,50.49,17.424,0.2366711,0.0218691,0.3008344,-2.2993503,198
624641,Edmundo Sosa,PHI,28.6095942,8.5009716,1.00881,4.2174,3.7422,22.176,19.8,1.1019563,50.49,9.504,0.224603,0.020754,0.2650846,-2.676405,198
,Drake Baldwin,ATL,29.131088,8.5004612,0.3724,4.494476,0.392,20.972,20.58,0.249182,42.336,19.992,0.2414573,0.022086,0.3051173,-2.9907825,196
,Oliver Dunn,MIL,24.923535,6.847659,0.75816,4.52595,3.8415,21.645,18.525,1.0040197,63.375,20.475,0.2123209,0.0193218,0.2822365,-2.742033,195
,Adrian Del Castillo,ARI,26.0960805,9.10035,1.046304,5.963328,0.189,20.223,21.735,0.3001815,46.305,15.687,0.2435251,0.0214796,0.3115026,-2.8792692,189
672724,Oswald Peraza,NYY,24.4944,7.975044,0.561708,5.608197,5.859,21.0357,18.522,1.7068119,46.305,15.876,0.2231889,0.0196859,0.2895204,-2.419821,189
602104,Ramon Urias,BAL,27.9771072,7.651224,0.811408,4.9491,1.3724,20.8116,20.6424,0.4147375,40.984,13.348,0.2369789,0.0207916,0.2909745,-2.8847851,188
656716,Zach McKinstry,DET,27.43476,7.9587,0.45177,2.42424,7.955,19.795,16.465,1.5513633,40.515,14.8,0.22485,0.0194127,0.2702342,-2.6059622,185
608596,Tom Murphy,SF,26.371935,7.26199,0.42402,5.8941,0.0185,19.61,20.5535,0.4313864,54.02,12.95,0.2322118,0.0200482,0.2908681,-3.0107927,185
23789,Blaze Alexander,ARI,24.714826,7.35946,1.002016,3.863264,5.068,22.625,21.539,0.7021396,49.594,13.937,0.2211116,0.0186771,0.2762025,-2.5631303,181
687231,Darell Hernaiz,ATH,30.5709,7.602,0.724,3.439,5.43,20.453,15.385,0.9357237,30.77,14.842,0.254793,0.0215222,0.3028107,-2.7326655,181
621035,Chris Taylor,LAD,21.6675,7.056,0.60264,4.7916,3.06,19.8,16.74,0.9226507,61.02,16.92,0.2092086,0.0175741,0.2790794,-2.978258,180
,Brett Sullivan,SD,23.638704,6.80388,0.280722,2.742615,1.3806,18.4257,16.992,0.4223524,34.692,12.213,0.2030859,0.0167754,0.2473102,-3.424343,177
,Shay Whitcomb,HOU,23.554125,7.8435,0.48195,5.988675,4.9,18.55,19.425,1.2717662,45.85,14.175,0.2354625,0.01923,0.3038794,-2.5544197,175
656248,Sean Bouchard,COL,24.900792,8.51121,0.5046,4.32216,1.74,20.184,18.444,0.9739442,48.546,18.966,0.2466476,0.0200284,0.3174081,-3.0202858,174
,Tyler Locklear,SEA,24.452568,6.42408,0.277356,6.063552,1.566,17.574,18.444,0.87,54.288,12.876,0.230987,0.0187567,0.2938586,-2.9973359,174
,Alex Call,WAS,25.712125,7.637085,0.477999,3.6785855,4.2558,18.165,16.7983,1.3714745,32.005,19.722,0.2446913,0.0197554,0.3124435,-2.9267779,173
680118,Dairon Blanco,KC,26.699216,7.65142,1.16874,2.8638,25.628,23.048,16.34,5.2280718,40.936,11.696,0.2394399,0.0192196,0.2837616,-0.5011042,172
,Brady House,WAS,25.61475,6.33726,0.46971,5.0439,4.896,18.02,18.615,0.4267423,50.83,7.65,0.2307707,0.0183084,0.2745337,-2.71955,170
,David Fry,CLE,23.5713088,7.889596,0.139932,4.97705,1.6224,19.7054,20.0434,0.473329,39.715,15.21,0.2378431,0.0187585,0.3041884,-2.9772052,169
,Ronny Mauricio,NYM,24.396164,7.66584,0.5915,6.81408,5.07,19.435,17.914,1.3304118,40.729,9.802,0.2479151,0.0195528,0.310555,-2.4661882,169
,Chandler Simpson,TB,15.844332,3.732624,0.812544,0.09108,9.292,10.212,6.44,2.1626625,12.42,8.28,0.2446319,0.0105032,0.2810241,-3.6059592,92
663853,Romy Gonzalez,BOS,23.9946692,7.942519,0.87648,4.0172,7.802,19.4386,19.588,1.7754256,46.314,8.632,0.2340429,0.0181311,0.2801285,-2.4243115,166
,Emmanuel Rodriguez,MIN,20.439912,6.95208,0.642752,6.02497,6.474,19.173,16.5004,0.967335,52.954,18.26,0.2305382,0.0178596,0.3161946,-2.4965852,166
,Alex Jackson,NYY,20.7168,4.77582,0,2.189208,0.0166,18.758,16.102,0.3389552,47.808,13.114,0.1810619,0.0140267,0.227401,-3.7413647,166
,Adael Amador,COL,26.85696,6.9568,0.928,2.484,2.08,18.24,15.2,1.7038194,32.96,18.08,0.262301,0.0195857,0.3211663,-3.3390544,160
682641,Luis Matos,SF,26.202087,8.048103,0.546642,3.517875,0.636,17.808,18.921,0.6382272,23.532,8.745,0.2549979,0.0189214,0.2964925,-3.3172327,159
666181,Will Benson,CIN,9.171204,3.26508,0.3979,3.11052,4.324,11.316,9.476,1.0441317,32.66,10.488,0.1956117,0.0083985,0.2860583,-3.8096362,92
,Tyler Heineman,TOR,19.99404,5.135904,0,2.154852,0.0765,15.453,13.923,0.6296533,35.955,13.005,0.1948984,0.0139162,0.2445334,-3.9151736,153
,Grant McCray,SF,20.303913,6.395303,1.211322,2.6727,4.983,16.006,13.439,1.0929161,47.716,11.325,0.21896,0.0154299,0.2716753,-3.264913,151
668885,Austin Martin,MIN,23.08725,5.81085,0.5808,1.2444,3.15,15.66,13.05,1.2288038,28.5,15,0.22758,0.0159311,0.2763986,-3.6128198,150
663757,Trent Grisham,NYY,14.3376,5.145035,0.21547,4.46194,1.45,16.82,15.08,0.6534906,40.745,14.21,0.1847239,0.0125,0.2636585,-3.5086348,145
665923,Esteury Ruiz,ATH,21.2832,5.184,0.576,2.16,13.8096,17.568,12.24,3.2991859,33.408,9.36,0.2168984,0.014576,0.2568674,-2.348257,144
,Kyle McCann,ATH,17.36,5.74,0,4.9,0.28,13.58,14.7,0.1988197,42.84,10.36,0.2159827,0.0141113,0.28214,-3.6558168,140
,Bryan Ramos,CHW,20.3203,5.4264,0.22736,3.9991,1.68,14,15.96,0.5501577,30.52,8.82,0.2284888,0.0149284,0.2800208,-3.5046717,140
656448,Stone Garrett,WAS,19.804025,6.545232,0.256038,5.086427,1.3066,13.9139,15.429,0.3745028,41.005,10.981,0.2475548,0.0160586,0.3155894,-3.4232789,139
,Pedro Leon,HOU,18.986868,5.2780032,0.63342,2.86212,7.176,15.87,14.352,1.5027388,46.368,9.66,0.2163037,0.0139304,0.2665516,-3.0279428,138
606992,Eric Haase,MIL,16.337,4.801072,0.264384,3.587,0.544,13.192,15.912,0.2881701,45.016,7.48,0.1944402,0.0123409,0.2441717,-3.7857605,136
,Michael Siani,STL,22.487192,4.80284,0.946288,1.28384,6.936,15.232,10.88,1.4279416,34.68,9.656,0.2336491,0.0148294,0.2691841,-3.307351,136
660766,Juan Yepez,WAS,20.74272,6.00372,0,2.959088,0.272,15.232,17.1088,0.325408,29.24,11.56,0.2387137,0.0151508,0.2923546,-3.6785528,136
595978,Austin Hedges,CLE,16.4431936,4.26522,0,2.01134,1.608,11.8992,11.5642,0.3869095,38.592,8.844,0.1815315,0.0113521,0.2239658,-4.0322921,134
,Edgar Quero,CHW,18.0873,6.267492,0.321552,2.99046,0.132,13.2,14.388,0.2156623,27.852,12.276,0.2310882,0.0142355,0.2940101,-3.8733614,132
605131,Austin Barnes,LAD,19.3644855,4.36492,0,2.19032,2.096,14.1873,12.7987,0.492918,28.034,10.611,0.2152998,0.0131624,0.2618585,-3.7878564,131
,Carlos Narvaez,BOS,15.27942,5.4587,0,2.26512,1.456,13.39,14.17,0.3917462,40.56,15.86,0.2015353,0.0122269,0.2758478,-3.8646804,130
,Luis Torrens,NYM,18.306444,5.42997,0.34125,2.75184,1.131,13.39,11.96,0.3281414,33.02,8.84,0.2214386,0.0134344,0.2701709,-3.8842617,130
622761,Jorge Mateo,BAL,18.7840512,5.3209728,0.552448,2.23392,8.4864,14.2976,13.1968,1.9317758,32.256,7.68,0.2234989,0.0133507,0.2648004,-3.0481107,128
,Coby Mayo,BAL,17.17248,4.96128,0.414336,5.1168,1.792,15.104,15.36,0.3146742,36.864,11.52,0.2375077,0.0141876,0.3145095,-3.3948547,128
542932,Jon Berti,CHC,41.99136,8.76432,1.090208,3.085368,11.16,28.52,21.824,2.5048,49.104,20.584,0.2415453,0.0279557,0.2830696,-1.4492387,248
,Daz Cameron,BAL,18.130176,4.965156,0.394914,2.248155,2.318,13.664,10.858,0.7595639,32.818,9.15,0.2280762,0.0129855,0.2760567,-3.842362,122
672356,Gabriel Arias,CLE,17.3306368,5.6048386,0.404064,2.8975,3.05,12.993,13.298,0.9155752,35.99,6.71,0.2275743,0.012957,0.2736565,-3.6417857,122
682622,Noelvi Marte,CIN,13.003725,4.13712,0.220575,2.29908,3.06,10.03,9.18,0.7683876,22.78,5.1,0.2460638,0.0097608,0.2956695,-4.0319516,85
,Justyn-Henry Malloy,DET,15.90174,4.3976,0,3.01392,0.2875,11.73,10.235,0.271943,35.42,11.73,0.2257506,0.0121157,0.2931811,-4.1054429,115
,Scott Kingery,LAA,16.32816,5.01492,0.46092,2.06057,3.335,12.535,10.8905,0.6283254,36.57,8.28,0.2236185,0.0120012,0.2719284,-3.8146371,115
,Zach Dezenzo,HOU,15.230172,4.314672,0.209304,3.723867,0.399,12.654,12.198,0.4920933,31.692,7.41,0.2202647,0.0117184,0.2786323,-3.9462951,114
679845,Nick Loftin,KC,17.84608,4.727128,0.456624,2.2792,2.24,12.096,9.856,0.4090169,17.36,10.752,0.2499707,0.0130655,0.3071963,-3.9266224,112
,Jonatan Clase,TOR,16.199568,5.404448,0.387072,2.2759744,4.1552,12.32,9.968,1.7790198,29.232,9.408,0.2365395,0.0123635,0.2923544,-3.7265438,112
656180,Riley Adams,WAS,14.443275,4.42431,0.20262,2.839419,0.638,10.78,11.704,0.1904151,31.24,8.47,0.2157946,0.0110778,0.2741862,-4.1008136,110
,Rafael Marchan,PHI,15.48774,4.436208,0.220104,3.56562,0.054,10.7892,10.5516,0.2188314,21.06,7.776,0.2365668,0.0119233,0.2971968,-4.1042831,108
,Brandon Lockridge,SD,18.76602,5.12213,0.20618,4.29728,3.77,15.34,11.96,1.4930572,38.35,11.44,0.2394704,0.0145283,0.3064601,-3.3433245,130
,Alan Roden,TOR,16.16472,4.472936,0.179712,2.720224,1.04,11.44,10.4,0.4125966,19.76,8.528,0.2465392,0.0119657,0.3029477,-4.0585477,104
,Max Schuemann,ATH,13.8006,4.08,0.306,1.224,2.754,10.0266,7.548,0.6594375,27.336,10.2,0.2114444,0.0100651,0.2675849,-4.2115864,102
,Weston Wilson,PHI,14.62731,3.790728,0.207876,2.780928,2.1624,10.812,10.812,0.7073283,28.662,8.67,0.2293672,0.0109182,0.2898533,-3.9695022,102
,Austin Shenton,SEA,13.65168,4.895592,0.162588,2.172192,0.102,10.506,11.118,0,31.926,9.996,0.226969,0.0108041,0.2912739,-4.2614011,102
,Brett Wisely,SF,14.95269,4.320006,0.58446,1.35405,1.428,11.118,8.874,0.6264784,23.562,7.242,0.2238461,0.0106554,0.26714,-4.2501627,102
656413,Stuart Fairchild,CIN,12.8496543,4.2399396,0.34946,2.162713,4.242,11.716,10.605,0.943496,26.866,8.585,0.2121059,0.0099976,0.2720621,-3.8065727,101
677649,Ezequiel Duran,TEX,14.2954119,4.983264,0.47817,1.802493,0.099,10.989,10.494,0.5533628,24.651,5.148,0.2297164,0.0106132,0.2703786,-4.3087021,99
,Owen Caissie,CHC,13.133256,4.22313,0.41762,3.363855,1.824,9.8895,10.8775,0.3564481,28.975,8.645,0.2447787,0.0108522,0.3185639,-3.9802604,95
,Cooper Bowman,NYY,0.147063,0.038532,0.00519,0.01127,0.062,0.115,0.08,0.0098781,0.261,0.09,0.2220385,0.0001036,0.2711586,-5.5172349,1
622569,Jorbit Vivas,CHW,12.34944,3.68256,0.285312,1.266048,4.704,11.328,9.5424,0.6153284,16.32,8.64,0.2012747,0.0090174,0.2550408,-3.9207781,96
642136,Matt Thaiss,HOU,11.37815,3.86631,0,2.80725,0.76,9.215,8.93,0.2758597,29.26,11.875,0.2171634,0.0096279,0.3026034,-4.2777865,95
666211,Taylor Trammell,PHI,11.55523,3.037302,0.34884,2.462875,2.375,9.975,9.025,0.7455962,32.68,10.45,0.2058456,0.0091261,0.2814506,-4.1209337,95
,Cal Stevenson,SEA,12.7474188,3.59904,0.374992,1.07778,3.5788,10.8008,8.3904,0.8214085,19.872,10.488,0.2183633,0.0093754,0.2802289,-4.1057569,92
,Leo Rivas,SF,14.600032,3.39664,0.293296,0.267168,3.128,9.66,6.44,0,23.092,11.132,0.2294744,0.0098524,0.2810946,-4.3160777,92
,Bryce Eldridge,TB,13.48674,4.656764,0.316296,2.27976,0.276,9.476,9.752,0.183957,27.508,5.98,0.2411016,0.0103516,0.2927043,-4.3232034,92
670764,Taylor Walls,ATL,13.59281,3.61284,0.6072,1.1979,6.38,10.78,8.47,1.2164968,29.59,13.2,0.196392,0.0100818,0.2639756,-3.7557963,110
669397,Nick Allen,HOU,14.7016506,3.207204,0.25935,0.7802522,2.1749,9.8553,8.4721,0.5947547,16.198,6.37,0.2238976,0.0095085,0.2568724,-4.3133385,91
572138,Jon Singleton,MIA,11.431602,2.990988,0,2.547909,0.2184,10.556,9.646,0.0800207,26.208,9.555,0.2083676,0.008849,0.281002,-4.324633,91
687859,Javier Sanoja,KC,15.125292,4.188184,0.395304,1.30494,3.8311,9.919,8.008,0.6822842,11.375,6.279,0.2480344,0.0105335,0.2875961,-4.0562877,91
676369,Nelson Velazquez,MIL,10.430088,3.572905,0.241902,3.7293225,0.712,9.879,10.68,0.365788,26.611,7.832,0.2214446,0.0091976,0.3029061,-4.1321715,89
,Brock Wilken,PHI,10.691125,3.224559,0.346032,2.910745,0.1335,9.167,8.633,0.1305691,27.501,9.078,0.2148653,0.0089243,0.2937748,-4.3727223,89
596117,Garrett Stubbs,CLE,11.9796581,2.698302,0.181382,0.909936,1.6732,8.9534,7.6718,0.4062383,22.695,8.01,0.1947065,0.0080871,0.2428965,-4.4591388,89
,Travis Bazzana,LAD,13.847328,4.621716,0.327888,2.72745,2.8512,10.791,11.682,0.3857917,24.651,7.029,0.2340344,0.0108127,0.2914046,-3.8740432,99
,Dalton Rushing,BAL,11.8726344,3.846304,0.147312,3.5816,0.132,11,10.296,0.1584,21.824,8.272,0.2439275,0.0100176,0.3231172,-4.1604886,88
656896,Emmanuel Rivera,CLE,12.9771936,3.4918884,0.362544,2.03931,0.084,8.9964,9.072,0.1479618,20.244,6.468,0.2433954,0.0095414,0.2971441,-4.4321349,84
,Daniel Schneemann,DET,17.268736,5.160704,0.317952,1.9456,2.56,13.824,12.672,0.5994386,35.84,12.16,0.2131646,0.0127334,0.2697611,-3.7896111,128
628451,Andy Ibanez,PIT,12.406764,3.449248,0.300366,1.15128,0.41,8.774,7.626,0.2730184,15.99,5.74,0.2269559,0.0086851,0.2685307,-4.5636309,82
669707,Jared Triolo,SEA,14.744712,4.618458,0.45441,1.503072,1.632,9.996,8.874,0.5071385,26.112,9.384,0.2302048,0.0109581,0.2845229,-4.2378779,102
,Harry Ford,ATH,10.044692,3.572933,0.314815,1.835328,3.397,8.295,7.268,0,20.145,8.69,0.2242607,0.008268,0.2979035,-4.205411,79
,Nick Kurtz,KC,10.296,3.12,0,2.73,0.6864,8.1588,8.658,0,18.876,6.006,0.2242687,0.0081636,0.290048,-4.3849761,78
686894,Joey Wiemer,MIA,9.3720704,3.091165,0.313929,1.9301975,2.156,8.393,6.776,0.492161,22.484,6.853,0.2096649,0.0075342,0.275991,-4.3724677,77
668804,Graham Pauley,SF,10.69605,3.475335,0.24435,1.434,0.15,7.275,6.75,0.2808146,18.9,5.775,0.2289597,0.0080138,0.2805927,-4.663367,75
682617,Marco Luciano,CLE,10.3122,2.7891,0,0.995625,0.45,7.8,6.3,0.2158333,22.95,7.95,0.210245,0.0073588,0.2680499,-4.6923331,75
,Tyler Freeman,KC,12.689664,3.871589,0.203688,1.44894,2.4436,9.3398,8.2574,0.7005971,12.71,6.314,0.2406506,0.0092092,0.2882809,-4.2523628,82
,Jac Caglianone,PIT,10.954368,3.203571,0.201132,2.731155,0.962,7.992,8.51,0.23697,19.462,3.848,0.2436171,0.0084132,0.2989861,-4.3556112,74
641511,Jason Delay,TB,10.54648,2.33766,0,0.408924,0,6.808,5.698,0.1955049,18.5,5.402,0.1937821,0.0066921,0.2270252,-4.8719159,74
,Carson Williams,TOR,9.87595,2.7048,0.3864,1.5246,2.618,8.05,7.154,0.631345,21.35,6.37,0.2277503,0.0074401,0.2882902,-4.3616289,70
,Nathan Lukes,COL,10.32966,3.49317,0.127872,1.2953256,0.4736,7.474,6.734,0.2351034,13.912,6.29,0.2251666,0.007776,0.278931,-4.6429635,74
,Aaron Schunk,MIL,10.848232,2.778372,0.2059,0.73485,0.284,7.455,6.674,0.44253,20.022,3.55,0.2159726,0.0071561,0.243687,-4.7415308,71
,Joey Meneses,MIA,0.1468416,0.042336,0,0.0223776,0.0029,0.106,0.108,0.0009,0.215,0.065,0.2262622,0.0001056,0.2724118,-5.5220748,1
655316,Andruw Monasterio,ATH,9.807966,2.66623,0.27216,1.27022,2.079,6.79,5.53,0.5805934,17.15,6.65,0.2212561,0.0072279,0.2796881,-4.5450437,70
805300,Jakob Marsee,CHC,9.06984,2.48948,0.295392,1.6252,0.1224,6.732,5.984,0.6671589,18.292,6.8,0.22026,0.0069898,0.2876287,-4.7245355,68
,Brett Harris,COL,8.777,3.015,0.201,1.675,0.1206,7.102,7.169,0.2839386,16.415,6.03,0.2241758,0.0070094,0.2891,-4.6695874,67
672744,Alexander Canario,LAA,8.87436,2.27106,0.145068,2.3875236,1.1088,7.128,7.2534,0.2498848,22.176,4.884,0.2238041,0.0068934,0.2889808,-4.4913543,66
,Zac Veen,LAD,10.6524,2.797938,0.5742,0.81972,1.254,7.062,6.402,0.7506166,17.556,5.61,0.2458066,0.0075711,0.2929531,-4.6320989,66
676116,Ryan Noda,SEA,7.48374,2.127312,0.198396,1.947792,0.5214,7.326,6.072,0.1453216,23.232,7.986,0.2026621,0.0062422,0.2882944,-4.6530744,66
681546,James Outman,CHW,8.071866,2.84592,0.220968,2.3958,1.3332,8.184,7.524,0.3289796,20.13,7.128,0.229898,0.0070811,0.3147993,-4.417425,66
686527,Dominic Canzone,SF,8.20248,2.74131,0.157806,2.906904,0.33,7.458,7.788,0,16.236,4.686,0.2284715,0.0070371,0.3028404,-4.4959609,66
,Kyle Teel,ARI,9.2430975,2.5194,0.15834,1.344525,0.39,7.15,6.695,0.2545959,17.29,7.02,0.228792,0.0069402,0.2942242,-4.6873695,65
669477,Casey Schmitt,CHC,9.98868,3.155815,0.22347,1.3806,0.325,6.045,6.435,0.2304412,16.185,3.575,0.2401069,0.0072835,0.282329,-4.7223945,65
,Jorge Barrosa,CHW,9.065024,3.35552,0.354304,1.366016,0.768,7.04,6.656,0.5184664,12.352,5.76,0.2428033,0.0072519,0.3043913,-4.6372312,64
,Gage Workman,MIN,9.139296,2.13342,0.272552,1.48335,3.1124,6.324,5.89,0.507888,20.15,5.084,0.2289096,0.0066233,0.2848823,-4.4328396,62
666150,Dominic Fletcher,PIT,8.74727,2.823666,0.302064,0.67177,0.062,5.704,5.084,0.1663712,14.198,3.968,0.2161699,0.0062547,0.2551351,-4.9089081,62
,Jair Camargo,TOR,8.188278,2.531646,0.060016,1.800232,0.0868,6.758,6.2062,0.123775,20.15,3.968,0.2167799,0.0062724,0.2716641,-4.7281357,62
680779,Henry Davis,BOS,8.141964,2.93787,0,1.655958,0.744,6.076,5.766,0.3066214,17.856,6.076,0.2277339,0.0065893,0.2966371,-4.6933792,62
680718,Addison Barger,TEX,8.734374,3.121824,0,1.808788,0.248,6.262,5.828,0.1793452,16.182,5.58,0.2422011,0.0070079,0.308137,-4.7119941,62
,Marcelo Mayer,CHC,9.559432,2.6962,0.257664,1.240008,0.915,6.954,6.161,0.2960286,15.189,4.575,0.2437449,0.0069388,0.2929263,-4.6621961,61
,Dustin Harris,ARI,8.42898,2.125728,0.29463,0.914634,4.026,7.076,5.307,0.5846999,16.348,5.795,0.2130961,0.0060663,0.2691101,-4.3997184,61
,Vidal Brujan,KC,8.596974,2.09901,0.268156,0.525393,2.44,7.015,5.185,0.7823742,12.932,4.453,0.2031855,0.0057842,0.2422165,-4.6294467,61
,Jose Herrera,KC,8.0872935,1.94205,0.15224,0.45936,0.22,5.61,4.95,0.1088262,12.98,5.06,0.2130746,0.0054691,0.2588759,-4.9456419,55
671221,Drew Waters,TOR,7.440664,2.6077975,0.373725,1.3176625,1.595,6.05,4.73,0.4521054,16.665,3.905,0.2297651,0.0058975,0.2865283,-4.6886009,55
668472,Nick Pratto,WAS,6.5021,2.422805,0.224235,1.2871375,0.44,5.94,4.95,0.1837037,18.865,5.61,0.2113035,0.0054236,0.2834751,-4.8328534,55
,Leo Jimenez,MIA,8.3853,2.07702,0.14256,0.71929,0.462,5.665,4.73,0.1177529,13.09,4.07,0.2223477,0.0057071,0.2633798,-4.8909552,55
,Robert Hassell III,MIA,7.610625,2.104245,0.20262,1.066142,1.562,5.5,5.28,0.2975049,15.345,3.74,0.214273,0.0054998,0.2617339,-4.7294473,55
660644,Eric Wagaman,NYM,7.424136,2.372328,0.175932,1.858464,0.108,5.562,5.886,0.2181503,12.15,3.402,0.2338207,0.0058925,0.2939792,-4.7807892,54
660644,Liam Hicks,CHC,7.522632,2.284464,0.225888,1.2428,0.0936,5.148,4.524,0.0949446,10.972,5.2,0.2409356,0.0058469,0.3067028,-4.8998271,52
,Jared Young,TEX,7.233096,2.60442,0.182,1.153152,0.7488,5.512,4.68,0.2034366,13.468,5.096,0.2382029,0.0057806,0.3032695,-4.8211983,52
,Moises Ballesteros,TEX,8.234928,2.51658,0,2.03841,0.066,5.79,6.9,0.0848915,13.68,4.44,0.2302001,0.0064458,0.2929547,-4.7096235,60
